,Image Name,Acc,F1,Jaccard,Recall,Precision
1,ISIC_0000153.jpg,0.949066162109375,0.9157155842844158,0.8445344883796749,1.0,0.8445344883796749
2,ISIC_0010213.jpg,0.9741058349609375,0.9475830115830116,0.9003874148861235,0.9188881567123944,0.9781277898227267
3,ISIC_0010336.jpg,0.9425811767578125,0.887641455913529,0.7979814248134428,0.7988391465577471,0.9986562751948401
4,ISIC_0000297.jpg,0.9789886474609375,0.9146469968387776,0.8427184466019417,0.9997289972899729,0.8429110019421913
5,ISIC_0000396.jpg,0.9365692138671875,0.8921184439311759,0.8052471304755212,0.8052471304755212,1.0
6,ISIC_0009430.jpg,0.993011474609375,0.9529484281898499,0.9101255886970173,0.9209690230341541,0.9872286079182631
7,ISIC_0011228.jpg,0.9593963623046875,0.9319419934013657,0.8725574712643678,0.8926943995296193,0.9747993579454254
8,ISIC_0010212.jpg,0.9645538330078125,0.9487795735673494,0.9025505495427468,0.9988393686165274,0.9034980892789652
9,ISIC_0010480.jpg,0.868011474609375,0.8303455850625662,0.7099067677241935,0.7099067677241935,1.0
10,ISIC_0000365.jpg,0.9897308349609375,0.9638774086200419,0.9302735184417738,0.9695497246517655,0.9582710779082177
11,ISIC_0011393.jpg,0.7552642822265625,0.20223824919174335,0.11249446657813192,0.7795245398773006,0.11619134708807224
12,ISIC_0010444.jpg,0.9870758056640625,0.8139688117724577,0.6862962962962963,0.9983836206896551,0.6870596959584724
13,ISIC_0000493.jpg,0.9746856689453125,0.9724706702288303,0.9464164594166855,0.9980925131139723,0.9481313703284259
14,ISIC_0011334.jpg,0.671661376953125,0.7923734537524846,0.6561411358624437,0.6561621068780363,0.9999512931664313
